Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,early_exit,promotion_velocity,role_stagnation,burnout_risk,career_growth_score,stability_index
-0.2106607044718917,0,2,672,1,25,3,5,1,4,1,78,2,3,4,2,1,0.9349206665002026,9129,3,0,0,16,3,1,80,0,0.6068817711170802,2,3,0.9783483566461847,1.5932911412551394,0.5625759024789769,8,0,-0.16561612575827447,1,0,0.48342433041365573,0.6430712302445651
0.008342998196906572,0,1,1231,2,21,2,3,1,3,0,54,3,1,8,4,1,-0.7500350417454652,21222,5,0,0,15,3,2,80,1,-0.16451140099023315,3,3,-0.32789331844000197,-0.063295899399149,-0.6791456840737199,0,0,0.6046815985163456,0,0,0.14039918204290416,-0.44758692598728334
1.7603726195472926,0,2,102,1,23,4,1,1,4,0,72,3,4,5,4,2,1.6513986801451448,20206,6,0,0,18,3,3,80,0,2.7924957587544674,0,3,0.8150681472604113,1.3171933011460915,0.2521455058408027,8,0,-0.03723317171250448,1,0,2.541575220638165,-0.8048714944080612
0.6653541062033014,0,1,422,1,1,3,1,1,4,0,33,3,2,0,4,1,-0.199927812407756,21782,4,0,0,13,3,2,80,1,0.09261965637887129,2,2,-0.32789331844000197,-0.6154915796172451,-0.058284890797371494,2,0,-0.46517635186507117,0,0,0.14039918204290416,-0.6934912848193976
1.103361511540898,0,2,249,2,2,2,2,1,3,0,35,3,2,7,4,1,-0.41771843043446594,17783,0,0,1,22,4,1,80,1,-0.42164245835933756,2,3,-0.0013328996684553085,0.48889978081894714,1.4938670923934996,7,0,-0.7192676150806577,1,0,-0.7743345469457666,0.6890376659478233
0.008342998196906572,0,0,1252,2,19,2,3,1,1,1,32,3,3,7,2,2,0.24202778319766505,4814,1,0,1,13,3,4,80,0,-0.16451140099023315,2,3,0.48850772848886465,-1.1676872598353414,-0.6791456840737199,9,0,2.209468524088471,0,0,-0.4313093985750151,1.1507914064214602
1.4318670655440953,0,0,881,1,2,4,1,1,1,1,98,3,4,3,1,0,2.426733280320232,4544,1,0,0,11,3,4,80,1,2.535364701385363,3,3,3.9173921255901045,0.48889978081894714,3.666879868860719,7,0,-0.3367933978193011,1,0,2.08420835614383,1.360578562550108
0.22734670086570485,0,2,1383,0,2,3,1,1,4,0,42,2,2,1,4,1,-0.27599516972830446,7790,8,0,0,11,3,3,80,2,0.2211851850634235,2,3,-0.32789331844000197,-0.063295899399149,-0.6791456840737199,4,0,0.6046815985163456,0,0,0.7121077626608234,-0.7900965686462997
-0.42966440714069,0,2,1075,0,3,2,0,1,4,1,57,3,1,1,2,0,-0.8979201833518946,22650,3,0,1,11,3,3,80,1,-0.5502079870438897,4,4,-0.4911735278257753,-0.33939373950819707,-0.6791456840737199,3,0,0.28372421340192056,0,0,-0.31696768245143125,-0.2877490927464089
-0.5391662584750891,1,2,374,1,25,4,1,1,1,1,87,3,1,2,4,2,-0.787856241754006,18016,1,0,1,24,4,3,80,0,-1.3216011591512031,2,1,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,1,0,-0.6791479419413545,0,0,-1.4603848436872697,-0.2877490927464089
-0.8676718124782865,0,2,1086,1,7,1,3,1,1,0,62,2,1,2,4,0,-0.8437381271598838,6054,6,0,0,14,3,3,80,3,-0.42164245835933756,5,3,-0.4911735278257753,-0.33939373950819707,-0.6791456840737199,3,0,0.28372421340192056,0,0,0.254740898166488,-0.48310644448525547
0.7748559575377005,0,2,661,1,9,2,1,1,2,1,61,3,1,6,1,1,-0.8380012035630827,7508,1,0,1,13,3,4,80,0,-0.42164245835933756,0,3,0.16194730971731802,0.7649976209279952,1.4938670923934996,1,0,-0.6791479419413545,1,0,-0.8886762630693505,1.079752369425516
-0.9771736638126857,0,2,821,2,5,4,3,1,1,1,98,3,2,7,4,2,-0.3388888506413836,24252,1,0,0,14,3,2,80,0,-0.9359045730975464,3,3,-0.4911735278257753,-0.6154915796172451,-0.6791456840737199,2,0,0.28372421340192056,0,0,-1.0030179791929343,0.767180606643362
2.3078818762192883,1,1,781,1,2,1,1,1,4,1,57,2,1,2,4,0,-0.8760348822233569,13384,9,0,1,14,3,4,80,1,-1.0644701017820986,3,2,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,0,0,-0.6791479419413545,0,0,-0.2026259663278474,-1.1668571755712178
0.6653541062033014,0,2,177,1,8,3,1,1,1,0,55,3,2,4,2,0,-0.3692732978392563,23814,4,0,0,21,4,3,80,1,-0.9359045730975464,2,4,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,0,0,-0.6791479419413545,0,0,-0.7743345469457666,-1.3426787921361796
-1.8531884744878788,1,2,500,2,2,3,3,1,3,0,49,2,1,8,3,2,-0.947427709205771,22052,1,0,0,13,3,4,80,0,-1.193035630466651,3,2,-0.8177339465973219,-0.6154915796172451,-0.6791456840737199,2,0,-0.3581905568269295,0,0,-1.2317014114401021,0.2983229624701303
-1.7436866231534796,1,2,1427,1,18,1,4,1,4,0,65,3,1,6,4,2,-0.8095290642308104,8870,1,0,0,19,3,1,80,0,-1.3216011591512031,3,2,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,0,0,-0.6791479419413545,0,0,-1.346043127563686,-0.2877490927464089
-0.10115885313749257,0,2,1425,1,14,1,1,1,3,1,68,3,2,0,4,1,0.01765032696722051,4821,0,0,1,17,3,1,80,1,0.7354472998016324,2,2,1.4681889848035046,1.0410954610370433,0.5625759024789769,11,0,0.02695830531038058,1,0,0.254740898166488,1.079752369425516
1.103361511540898,0,2,1454,2,2,4,1,1,4,0,65,2,1,8,4,2,-0.6818293945390517,13137,1,0,1,18,3,1,80,0,-1.0644701017820986,3,2,-0.6544537372115486,-0.6154915796172451,-0.3687152874355457,2,0,-0.518669249384142,0,0,-1.1173596953165181,0.5913589900784001
-1.6341847718190805,1,2,617,1,3,1,1,1,2,0,34,3,2,4,3,1,-0.4954856169688813,10022,0,0,1,19,3,1,80,1,-0.9359045730975464,3,4,-0.6544537372115486,-0.6154915796172451,-0.6791456840737199,2,0,-0.03723317171250448,0,0,-1.1173596953165181,0.0638941403835146
0.4463504035345031,1,2,1085,1,2,4,1,1,2,0,57,1,1,2,4,0,-0.7914683788334734,17725,4,0,1,13,3,3,80,1,-0.16451140099023315,1,2,-0.0013328996684553085,0.7649976209279952,-0.3687152874355457,0,0,0.12324552084470804,1,0,-0.2026259663278474,0.1917644069762141
-0.9771736638126857,0,2,995,1,9,3,3,1,3,0,77,3,1,6,3,0,-0.8766723181785571,9834,5,0,0,18,3,2,80,1,-0.678773515728442,2,3,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,2,0,-0.7861337369794963,0,0,-0.4313093985750151,-1.0412703065962452
0.22734670086570485,1,2,1122,1,6,3,3,1,4,1,70,3,1,2,1,1,-0.8709353945817558,4303,7,0,1,21,4,4,80,0,-0.42164245835933756,2,1,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,2,0,-0.7861337369794963,0,0,0.0260574659193203,-1.264535851440641
-1.0866755151470848,0,2,618,1,4,3,1,1,2,0,76,3,1,6,3,2,-0.8892085586308262,17808,1,0,0,19,3,3,80,0,-1.3216011591512031,2,3,-0.9810141559830953,-0.8915894197262932,-0.6791456840737199,0,0,-0.6791479419413545,0,0,-1.4603848436872697,-0.2877490927464089
-0.3201625558062908,0,2,546,1,10,3,1,1,2,1,83,3,1,2,2,0,-0.9550769406681726,6896,1,0,0,14,3,2,80,2,-1.3216011591512031,3,3,-0.9810141559830953,-1.1676872598353414,-0.3687152874355457,0,0,-0.8396266344985671,0,0,-1.346043127563686,-0.2877490927464089
0.5558522548689022,0,2,462,2,14,2,3,1,3,0,68,2,2,7,3,2,-0.055017371925593916,7824,7,0,0,17,3,1,80,0,-0.16451140099023315,6,3,-0.32789331844000197,-0.063295899399149,-0.6791456840737199,3,0,0.6046815985163456,0,0,0.7121077626608234,-0.44758692598728334
-0.42966440714069,0,2,1198,1,1,4,4,1,3,1,100,2,1,6,1,2,-0.7870063271470725,3339,3,0,1,11,3,2,80,0,-0.678773515728442,1,3,-0.6544537372115486,-0.6154915796172451,-0.6791456840737199,2,0,-0.03723317171250448,0,0,-0.7743345469457666,-0.5389228306963544
2.3078818762192883,0,2,1272,1,5,3,5,1,3,0,37,2,3,0,2,0,0.8603406597417877,9255,2,0,1,13,3,4,80,1,1.6354060005934978,3,3,-0.16461310905422863,-1.1676872598353414,-0.6791456840737199,4,0,0.9256389836307707,0,0,1.3981580594023266,-1.2020214988842104
-0.6486681098094882,0,2,154,2,7,4,1,1,2,1,41,2,1,8,3,1,-0.8868712934617591,11737,3,0,0,15,3,2,80,0,0.2211851850634235,2,4,-0.0013328996684553085,0.7649976209279952,0.8730062991171511,2,0,-0.6256550444222837,1,0,0.14039918204290416,-0.2877490927464089
-0.2106607044718917,0,2,1137,1,21,1,1,1,4,0,51,3,2,0,4,1,-0.5288447652910213,19170,1,0,1,25,4,4,80,1,-0.16451140099023315,2,1,0.48850772848886465,0.48889978081894714,-0.6791456840737199,7,0,2.209468524088471,1,0,-0.4313093985750151,1.1507914064214602
1.3223652142096962,0,2,527,1,8,2,4,1,1,0,51,3,3,2,2,1,0.19124538543338832,22477,4,0,0,11,3,3,80,1,2.2782336440162587,3,2,3.1009910786612376,1.3171933011460915,-0.3687152874355457,7,0,3.172340679431746,1,0,2.1985500722674134,1.0016094287299777
1.2128633628752972,0,2,1469,1,20,4,3,1,4,1,51,3,1,6,3,1,-0.9017447990830953,5543,4,0,0,17,3,1,80,2,0.2211851850634235,2,2,-1.1442943653688686,-1.1676872598353414,-0.6791456840737199,0,1,-1.0001053270557796,0,0,0.254740898166488,-2.045965258396027
-0.6486681098094882,0,0,1188,2,20,2,2,1,4,0,45,3,2,7,3,1,0.09116794046696844,24406,1,0,0,13,3,4,80,1,-0.2930769296747854,2,2,0.32522751910309133,1.0410954610370433,-0.6791456840737199,0,0,1.8885111389740459,1,0,-0.545651114698599,1.1188238397732855
-0.10115885313749257,0,2,188,1,7,4,4,1,2,1,65,3,1,6,4,2,-0.38775894054006,23293,2,0,0,18,3,3,80,0,-0.42164245835933756,6,3,-0.16461310905422863,-0.6154915796172451,-0.6791456840737199,1,0,0.9256389836307707,0,0,-0.08828425020426356,0.2983229624701303
0.11784484953130571,0,2,1333,1,1,3,5,1,4,0,80,3,3,5,1,1,1.5041509744939157,16292,1,0,0,13,3,2,80,1,0.4783162424325279,3,3,1.3049087754177313,2.1454868214732357,0.8730062991171511,11,0,-0.197711864269717,1,0,0.254740898166488,1.2506900521970068
-0.5391662584750891,0,0,1184,1,1,3,1,1,3,0,70,2,1,2,2,1,-0.8862338575065589,3974,6,0,0,20,4,3,80,0,-0.8073390444129942,3,3,-0.6544537372115486,-1.1676872598353414,-0.6791456840737199,2,0,-0.03723317171250448,0,0,-0.31696768245143125,-0.2877490927464089
-1.3056792178158831,1,2,867,2,19,2,2,1,3,1,36,2,1,8,2,1,-0.8690230867161555,18798,1,0,1,18,3,3,80,3,-1.3216011591512031,2,3,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,0,0,-0.6791479419413545,0,0,-1.4603848436872697,-0.2877490927464089
0.33684855220010396,0,2,658,2,10,4,2,1,1,1,67,2,3,7,2,0,0.6803712417236187,20652,2,0,0,12,3,2,80,1,-0.03594587230568093,2,2,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,0,0,-0.6791479419413545,0,0,-0.2026259663278474,-1.7529292307877573
-1.1961773664814839,0,1,1283,2,1,3,3,1,3,1,52,2,2,7,1,2,-0.4693507428056762,11148,1,0,0,12,3,2,80,0,-0.5502079870438897,2,3,-0.0013328996684553085,0.7649976209279952,-0.6791456840737199,7,0,1.2465963687451957,1,0,-0.7743345469457666,1.0309130314908046
0.4463504035345031,0,2,263,1,6,3,3,1,4,1,59,3,1,2,1,2,-0.37862235851552484,3119,2,0,1,13,3,3,80,0,1.121143885855289,3,3,1.794749403575051,2.4215846615822834,-0.058284890797371494,17,0,0.9256389836307707,1,0,0.9407911949079911,0.9681195970033181
-0.10115885313749257,0,2,938,1,2,4,3,1,3,1,79,3,1,2,3,2,-0.8465003496324177,12287,4,0,0,21,4,3,80,0,0.6068817711170802,6,3,0.651787937874638,1.0410954610370433,0.2521455058408027,9,0,-0.11747251799111075,1,0,1.055132911031575,0.22937330891524355
-1.9626903258222779,1,2,419,2,21,3,4,1,4,1,37,2,1,8,2,2,-0.9310668530223012,9947,1,0,1,13,3,2,80,0,-1.3216011591512031,3,4,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,0,0,-0.6791479419413545,0,0,-1.346043127563686,-0.2877490927464089
-1.8531884744878788,1,2,129,1,4,3,5,1,1,1,84,3,1,2,1,2,-0.7500350417454652,13008,1,0,0,19,3,2,80,0,-1.3216011591512031,2,3,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,0,0,-0.6791479419413545,0,0,-1.4603848436872697,-0.2877490927464089
-0.6486681098094882,0,2,616,1,12,3,3,1,4,0,41,3,2,0,4,1,-0.137671567449877,17369,0,0,1,11,3,3,80,2,-0.16451140099023315,2,1,0.32522751910309133,0.7649976209279952,1.8042974890316739,5,0,-0.6791479419413545,1,0,-0.545651114698599,0.8311157399397118
0.33684855220010396,0,1,1469,1,9,4,3,1,4,1,35,3,1,6,2,0,-0.6131987900291714,25063,8,0,1,14,3,4,80,1,-1.0644701017820986,2,3,-0.9810141559830953,-0.8915894197262932,-0.6791456840737199,0,0,-0.6791479419413545,0,0,-0.4313093985750151,-1.1668571755712178
-0.5391662584750891,0,2,498,1,3,4,3,1,3,0,93,3,2,4,1,1,0.04718485955815971,13554,1,0,0,12,3,3,80,1,-0.42164245835933756,2,4,0.16194730971731802,0.7649976209279952,1.1834366957553253,3,0,-0.6332968869250082,1,0,-0.6599928308221829,1.079752369425516
-0.10115885313749257,1,2,530,2,3,1,1,1,3,1,51,2,3,7,4,1,0.8121080057983115,5518,1,0,1,11,3,1,80,1,0.6068817711170802,6,3,1.4681889848035046,0.7649976209279952,0.2521455058408027,7,0,0.28372421340192056,1,0,0.7121077626608234,1.2636181122385481
-0.42966440714069,0,2,1069,1,1,3,1,1,2,0,42,2,2,0,4,2,0.09478007754643582,12291,0,0,0,14,3,1,80,0,-0.678773515728442,3,3,-0.32789331844000197,-1.1676872598353414,-0.3687152874355457,4,0,-0.197711864269717,0,0,-0.8886762630693505,0.4657721211034274
0.008342998196906572,1,2,625,2,1,4,1,1,1,1,46,2,3,7,3,1,0.8724519428905902,14922,5,0,0,11,3,3,80,0,0.7354472998016324,2,1,1.141628566031958,-0.8915894197262932,2.7355886789461965,7,0,-0.6256550444222837,0,0,0.8264494787844072,0.6890376659478233
0.8843578088720997,0,0,805,1,4,2,1,1,3,1,57,3,2,2,2,1,-0.4368415090904697,23163,1,0,0,12,3,2,80,0,-0.2930769296747854,5,2,0.32522751910309133,0.7649976209279952,-0.6791456840737199,8,0,1.8885111389740459,1,0,-0.2026259663278474,1.1188238397732855
-0.8676718124782865,0,1,1404,2,20,3,5,1,3,0,84,3,1,8,4,1,-0.9234176215598996,18203,1,0,0,15,3,2,80,1,-1.0644701017820986,5,3,-0.6544537372115486,-0.8915894197262932,-0.6791456840737199,2,0,-0.03723317171250448,0,0,-0.8886762630693505,0.5913589900784001
-0.2106607044718917,0,2,1219,2,18,3,3,1,3,0,86,3,2,7,3,1,-0.4041197967235299,6179,1,0,0,16,3,2,80,0,-0.8073390444129942,3,3,-0.32789331844000197,-0.6154915796172451,-0.3687152874355457,0,0,-0.197711864269717,0,0,-0.8886762630693505,0.8843950176866698
1.6508707682128936,0,2,1053,1,1,2,1,1,4,1,70,3,4,3,4,1,2.251438392640197,13829,2,0,0,15,3,2,80,1,1.8925370579626022,2,2,0.32522751910309133,1.0410954610370433,1.4938670923934996,8,0,-0.6390282688020514,1,0,1.5124997755259104,-0.8738211479629483
2.3078818762192883,1,2,289,1,2,3,5,1,4,1,51,3,1,6,3,2,-0.8549994957017527,26227,4,0,0,24,4,1,80,0,-0.5502079870438897,4,3,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,0,0,-0.6791479419413545,0,0,-0.2026259663278474,-1.6064112169836224
1.7603726195472926,0,2,1376,2,2,2,3,1,3,1,45,3,4,3,3,0,1.7739988621953025,13938,6,0,0,13,3,3,80,1,1.3782749432243935,3,4,1.6314691941892778,2.4215846615822834,3.977310265498893,2,0,-0.659088105371703,1,0,1.6268414916494942,0.5531368995207995
-0.7581699611438873,0,2,231,2,8,2,4,1,3,1,62,3,3,7,3,0,0.1617108528424491,9977,5,0,0,11,3,1,80,1,-0.16451140099023315,2,4,0.16194730971731802,-0.063295899399149,1.4938670923934996,7,0,-0.6791479419413545,0,0,0.0260574659193203,0.5114400734579629
0.11784484953130571,0,0,152,2,10,3,5,1,3,0,85,3,2,7,4,2,-0.17783003262748495,19899,1,0,1,13,3,2,80,0,-0.678773515728442,1,3,-0.32789331844000197,-0.33939373950819707,-0.3687152874355457,3,0,-0.197711864269717,0,0,-1.0030179791929343,0.4657721211034274
-0.2106607044718917,0,2,882,2,3,4,1,1,4,1,92,3,3,7,4,0,0.28048641916140604,6812,6,0,0,13,3,2,80,1,0.09261965637887129,2,3,0.48850772848886465,1.3171933011460915,-0.6791456840737199,8,0,2.209468524088471,1,0,0.36908261429007183,0.6589826887572316
0.22734670086570485,0,2,903,2,2,5,1,1,1,1,41,4,3,7,3,2,0.29259770231020843,2560,0,0,0,18,3,4,80,0,-0.2930769296747854,3,3,0.16194730971731802,0.7649976209279952,-0.6791456840737199,7,0,1.567553753859621,1,0,-0.545651114698599,0.767180606643362
0.33684855220010396,1,0,1479,2,24,3,1,1,2,0,100,4,4,7,2,2,1.421709257621366,17071,4,0,1,16,3,4,80,0,1.3782749432243935,2,2,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,0,0,-0.6791479419413545,0,0,1.2838163432787426,-1.8930768961656255
1.103361511540898,0,1,1379,1,16,4,3,1,3,1,64,4,2,4,3,0,-0.3051047450157769,6759,1,0,1,19,3,3,80,0,1.121143885855289,3,4,1.9580296129608246,1.5932911412551394,-0.058284890797371494,7,0,1.0326247786689122,1,0,0.8264494787844072,1.1355687556366152
-0.10115885313749257,0,0,1229,2,8,4,5,1,1,1,84,3,2,7,4,0,-0.3025550011949764,25952,4,0,0,13,3,4,80,2,0.09261965637887129,3,3,-0.0013328996684553085,0.7649976209279952,-0.6791456840737199,7,0,1.2465963687451957,1,0,0.254740898166488,-0.15250169538874608
-0.6486681098094882,1,0,335,1,9,2,3,1,3,1,46,2,1,6,1,2,-0.8885711226756261,10322,0,0,1,22,4,1,80,0,-0.9359045730975464,0,3,-0.6544537372115486,-0.6154915796172451,-0.3687152874355457,2,0,-0.518669249384142,0,0,-1.4603848436872697,0.0638941403835146
-0.42966440714069,0,0,722,2,17,3,1,1,4,1,38,3,4,3,3,2,2.324743527488212,20489,1,0,0,11,3,4,80,0,-0.16451140099023315,2,3,0.48850772848886465,1.0410954610370433,1.1834366957553253,0,0,-0.5415947768923153,1,0,-0.4313093985750151,1.1507914064214602
-0.8676718124782865,1,2,906,1,10,3,1,1,4,0,92,2,1,6,1,2,-0.8709353945817558,11479,6,0,1,20,4,3,80,0,-1.0644701017820986,5,3,-1.1442943653688686,-1.1676872598353414,-0.6791456840737199,0,1,-1.0001053270557796,0,0,-0.31696768245143125,-2.045965258396027
-0.42966440714069,0,2,461,1,13,1,1,1,2,0,53,3,1,6,4,2,-0.6482577675651784,17241,3,0,0,18,3,1,80,0,-0.8073390444129942,4,3,-0.6544537372115486,-0.6154915796172451,-0.6791456840737199,2,0,-0.03723317171250448,0,0,-0.545651114698599,-0.2877490927464089
0.8843578088720997,0,2,974,1,1,4,3,1,4,0,91,3,1,2,4,0,-0.8994075339140282,11005,3,0,0,14,3,4,80,2,-0.42164245835933756,2,3,-0.32789331844000197,-0.33939373950819707,-0.6791456840737199,2,0,0.6046815985163456,0,0,-0.4313093985750151,-0.0923917410075624
1.4318670655440953,0,2,1126,1,1,2,3,1,4,1,66,3,4,5,4,0,2.31518198816021,6615,9,0,0,22,4,3,80,1,2.6639302300699153,1,2,-0.32789331844000197,-0.063295899399149,-0.3687152874355457,3,0,-0.197711864269717,0,0,2.8846003690089166,-1.5131724809264457
-0.42966440714069,0,1,827,1,1,4,4,1,3,0,84,4,2,0,2,1,-0.2156512326360258,20161,1,0,1,13,3,1,80,1,-0.678773515728442,2,3,-0.16461310905422863,0.21280194070989908,-0.3687152874355457,2,0,-0.03723317171250448,0,0,-0.8886762630693505,0.9681195970033181
0.4463504035345031,0,1,840,1,9,3,3,1,1,1,64,3,5,5,3,0,2.7443888646616283,3735,2,0,0,17,3,2,80,1,1.2497094145398413,2,4,1.794749403575051,3.249878181909428,-0.6791456840737199,11,0,4.777127605003871,1,0,0.9407911949079911,0.8311157399397118
-1.0866755151470848,0,2,1134,1,16,4,5,1,3,0,37,3,1,2,2,1,-0.7844565833262721,12086,9,0,0,14,3,2,80,1,-0.9359045730975464,2,3,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,2,0,-0.7861337369794963,0,0,-0.2026259663278474,-0.6393923258763324
0.8843578088720997,0,0,248,1,23,2,1,1,4,1,42,3,2,2,1,1,-0.6097991316014374,14039,1,0,1,15,3,3,80,1,-0.2930769296747854,2,3,0.32522751910309133,1.0410954610370433,-0.6791456840737199,8,0,1.8885111389740459,1,0,-0.545651114698599,1.1188238397732855
1.103361511540898,0,2,955,2,4,2,1,1,4,0,83,3,2,7,4,2,-0.49718544618274835,8571,1,0,1,17,3,3,80,0,-0.2930769296747854,0,3,0.32522751910309133,-1.1676872598353414,-0.6791456840737199,7,0,1.8885111389740459,0,0,-0.7743345469457666,1.1188238397732855
-0.7581699611438873,1,2,138,1,22,3,1,1,1,0,48,3,1,6,3,1,-0.928729587853234,11539,4,0,1,11,3,2,80,0,-0.5502079870438897,2,3,-0.32789331844000197,-0.6154915796172451,-0.6791456840737199,1,0,0.6046815985163456,0,0,-0.4313093985750151,0.15180494866599556
1.4318670655440953,0,2,939,1,24,3,1,1,4,1,95,3,4,4,3,1,1.5872301273216654,4161,3,0,1,18,3,4,80,1,1.3782749432243935,2,3,0.8150681472604113,1.8693889813641875,-0.3687152874355457,5,0,0.9256389836307707,1,0,1.1694746271551588,-0.21130491163120818
0.11784484953130571,0,1,1391,1,10,1,3,1,3,1,66,3,1,6,3,1,-0.8114413720964108,12127,0,0,0,17,3,2,80,1,-1.0644701017820986,0,2,-0.8177339465973219,-0.8915894197262932,-0.6791456840737199,2,0,-0.3581905568269295,0,0,-1.5747265598108537,-0.2877490927464089
0.9938596602064987,0,2,566,1,7,2,3,1,4,1,75,3,3,4,3,0,0.9225969046996668,24208,6,0,0,13,3,2,80,1,0.2211851850634235,3,3,0.16194730971731802,0.7649976209279952,-0.6791456840737199,7,0,1.567553753859621,1,0,0.5977660465372395,-0.036575354796463615
-1.4151810691502822,0,2,1206,1,17,1,3,1,4,0,41,2,2,4,3,0,-0.451715014711806,24117,1,0,0,15,3,2,80,2,-0.8073390444129942,6,3,-0.4911735278257753,-0.6154915796172451,0.2521455058408027,2,0,-0.6791479419413545,0,0,-0.545651114698599,0.2983229624701303
-0.2106607044718917,1,2,622,1,14,4,4,1,3,1,39,2,1,2,2,0,-0.586426479910766,10074,1,0,1,24,4,4,80,1,-0.8073390444129942,2,1,-0.4911735278257753,-0.6154915796172451,-0.6791456840737199,2,0,0.28372421340192056,0,0,-1.0030179791929343,0.2983229624701303
-0.6486681098094882,0,1,853,1,1,1,1,1,3,0,96,3,2,4,1,1,-0.500372625958749,11275,1,0,0,12,3,3,80,1,-0.9359045730975464,1,3,-0.4911735278257753,-0.33939373950819707,-0.6791456840737199,3,0,0.28372421340192056,0,0,-1.2317014114401021,0.767180606643362
-2.072192177156677,0,0,287,1,5,2,1,1,2,1,73,3,1,6,4,2,-1.158419010377013,13493,1,0,0,15,3,4,80,0,-1.4501666878357553,2,3,-1.1442943653688686,-1.1676872598353414,-0.6791456840737199,0,1,-1.0001053270557796,0,0,-1.5747265598108537,-2.045965258396027
1.869874470881692,0,2,1441,1,17,3,5,1,3,0,56,3,3,4,3,1,0.9000741676159291,13943,8,0,0,11,3,3,80,1,1.3782749432243935,2,3,0.48850772848886465,0.7649976209279952,-0.6791456840737199,8,0,2.209468524088471,1,0,1.741183207773078,-0.5170816360920113
-0.2106607044718917,0,2,583,1,25,4,3,1,3,0,57,3,3,0,3,0,0.8254941608575143,6975,1,0,1,11,3,3,80,1,0.6068817711170802,3,2,1.4681889848035046,1.5932911412551394,2.4251582823080224,1,0,-0.5332582214347977,1,0,0.36908261429007183,1.2636181122385481
-0.7581699611438873,0,2,153,1,8,2,1,1,2,0,73,4,3,5,1,1,1.0439222148394243,17802,0,0,1,12,3,3,80,3,-0.2930769296747854,4,2,0.16194730971731802,0.7649976209279952,-0.3687152874355457,7,0,0.28372421340192056,1,0,-0.4313093985750151,0.767180606643362
-1.8531884744878788,1,2,1097,1,11,3,3,1,4,0,98,2,1,6,1,2,-0.8292895788420143,18275,1,0,1,15,3,1,80,0,-1.3216011591512031,2,3,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,0,0,-0.6791479419413545,0,0,-1.4603848436872697,-0.2877490927464089
-0.7581699611438873,1,1,109,1,5,3,3,1,2,0,60,3,1,2,2,2,-0.8671107788505551,25725,0,0,0,17,3,1,80,0,-0.9359045730975464,3,3,-0.6544537372115486,-0.6154915796172451,-0.3687152874355457,2,0,-0.518669249384142,0,0,-1.1173596953165181,0.0638941403835146
-1.1961773664814839,0,2,1066,1,2,2,3,1,4,1,32,4,2,4,4,1,-0.2190508910637598,3334,1,0,0,12,3,2,80,0,-0.42164245835933756,2,3,0.16194730971731802,0.7649976209279952,-0.3687152874355457,3,0,0.28372421340192056,1,0,-0.6599928308221829,1.079752369425516
-1.6341847718190805,0,2,217,1,8,1,1,1,2,1,94,1,1,2,1,1,-0.8609488979502873,6881,1,0,0,15,3,1,80,1,-0.9359045730975464,3,2,-0.4911735278257753,-0.33939373950819707,-0.3687152874355457,1,0,-0.3581905568269295,0,0,-1.0030179791929343,0.767180606643362
1.2128633628752972,0,2,277,1,6,3,1,1,1,1,97,2,2,0,3,2,-0.48082458999927846,13119,2,0,0,13,3,4,80,0,0.9925783571707368,0,3,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,2,0,-0.7861337369794963,0,0,0.48342433041365573,-1.6943220252661033
1.2128633628752972,0,2,1355,1,4,4,1,1,3,1,78,2,3,0,3,2,0.9553186170666066,22245,7,0,0,14,3,2,80,0,2.0211025866471544,3,3,1.3049087754177313,1.8693889813641875,0.5625759024789769,8,0,-0.03723317171250448,1,0,2.3128917883909974,-0.16216222377143627
0.4463504035345031,0,2,549,1,7,2,3,1,4,0,42,3,2,4,3,2,-0.31870337872671295,23371,6,0,0,14,3,2,80,0,-0.42164245835933756,6,3,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,1,0,-0.7861337369794963,0,0,0.36908261429007183,-1.264535851440641
